time	V(n005)
Step Information: L=25m Duty=0.5m  (Run: 1/44)
1.500080469184997e-02	1.149076e-02
1.500083489341986e-02	1.070063e-02
1.500087082813625e-02	9.968171e-03
1.500093425325263e-02	9.040331e-03
1.500100000000000e-02	8.335049e-03
1.500100657467474e-02	7.993443e-03
1.500101972402421e-02	7.349367e-03
1.500104602272316e-02	6.244107e-03
1.500109862012106e-02	4.536510e-03
1.500116672407138e-02	2.982180e-03
1.500123062509166e-02	2.047074e-03
1.500129900008677e-02	1.438188e-03
1.500136893995763e-02	1.067136e-03
1.500144711663125e-02	8.353091e-04
1.500153051092313e-02	7.109235e-04
1.500162725694075e-02	6.554178e-04
1.500173824516648e-02	6.513192e-04
1.500187988608631e-02	6.882932e-04
1.500206769630048e-02	7.642955e-04
1.500233768864969e-02	8.889757e-04
1.500277266851263e-02	1.096571e-03
1.500359390824233e-02	1.490131e-03
1.500523638770173e-02	2.276677e-03
1.501509126445813e-02	6.978320e-03
1.504776235013333e-02	2.239233e-02
1.508682485013333e-02	4.050217e-02
1.514541860013333e-02	6.698508e-02
1.522354360013332e-02	1.010610e-01
1.532119985013332e-02	1.417506e-01
1.543838735013332e-02	1.879223e-01
1.550100000000000e-02	2.114781e-01
1.550110000000000e-02	2.090404e-01
1.550130000000000e-02	2.059053e-01
1.550144650262114e-02	2.049509e-01
1.550155687786074e-02	2.047925e-01
1.550163461889233e-02	2.047379e-01
1.550168529637878e-02	2.046525e-01
1.550171724968149e-02	2.043751e-01
1.550173479830439e-02	2.037919e-01
1.550175077215258e-02	2.029378e-01
1.550176616577219e-02	2.021284e-01
1.550178204889455e-02	2.012992e-01
1.550181313394932e-02	1.995627e-01
1.550185348668410e-02	1.967154e-01
1.550188923565654e-02	1.918932e-01
1.550192209233039e-02	1.816035e-01
1.550194693140598e-02	1.268476e-01
1.550196390822838e-02	1.797028e-02
1.550196407449259e-02	1.566557e-02
1.550196440702102e-02	9.550929e-03
1.550196507207787e-02	6.513748e-04
1.550196618149682e-02	-5.946880e-03
1.550196742008134e-02	-8.475691e-03
1.550196989725037e-02	-1.015835e-02
1.550197485158844e-02	-1.087822e-02
1.550198476026458e-02	-1.027548e-02
1.550200000000000e-02	-8.960151e-03
1.550200152397354e-02	-8.707673e-03
1.550200457192063e-02	-8.308558e-03
1.550201066781479e-02	-7.632310e-03
1.550202285960313e-02	-6.469901e-03
1.550204724317980e-02	-4.653639e-03
1.550207961470548e-02	-2.940661e-03
1.550211184157850e-02	-1.837538e-03
1.550214676014086e-02	-1.099403e-03
1.550217835981098e-02	-6.874119e-04
1.550221155586507e-02	-4.222364e-04
1.550224327659789e-02	-2.645336e-04
1.550227651950688e-02	-1.623934e-04
1.550230859890891e-02	-1.011665e-04
1.550234161186500e-02	-6.226818e-05
1.550237377856116e-02	-3.875648e-05
1.550240665602896e-02	-2.390245e-05
1.550243892818469e-02	-1.486020e-05
1.550247174147695e-02	-9.174206e-06
1.550250405081616e-02	-5.703946e-06
1.550253685508227e-02	-3.524006e-06
1.550256911828954e-02	-2.195421e-06
1.550260203311078e-02	-1.356485e-06
1.550263407620528e-02	-8.503651e-07
1.550266737520364e-02	-5.245957e-07
1.550269878846723e-02	-3.338886e-07
1.550273321173569e-02	-2.056516e-07
1.550276485109192e-02	-1.311556e-07
1.550280542677772e-02	-8.088661e-08
1.550284626662241e-02	-4.531707e-08
1.550291607968193e-02	-2.603176e-08
1.550298076659545e-02	-1.330208e-08
1.550311014042247e-02	-1.318069e-08
1.550325301999977e-02	-9.789119e-09
1.550353877915438e-02	-1.257933e-08
1.550411029746358e-02	-1.116374e-08
1.575438818263426e-02	-1.188710e-08
1.600829443263425e-02	-1.219820e-08
1.624266943263425e-02	-1.254256e-08
1.647704443263424e-02	-1.295501e-08
1.671141943263424e-02	-1.345097e-08
1.694579443263423e-02	-1.405192e-08
1.716063818263423e-02	-1.471568e-08
1.737548193263422e-02	-1.553241e-08
1.759032568263422e-02	-1.652802e-08
1.778563818263421e-02	-1.765710e-08
1.798095068263421e-02	-1.907040e-08
1.815673193263420e-02	-2.069157e-08
1.833251318263420e-02	-2.273401e-08
1.848876318263420e-02	-2.510291e-08
1.862548193263419e-02	-2.781513e-08
1.876220068263419e-02	-3.130066e-08
1.887938818263419e-02	-3.531471e-08
1.897704443263419e-02	-3.980387e-08
1.899657568263419e-02	-3.099734e-08
1.900000000000000e-02	-2.901584e-08
Step Information: L=27m Duty=0.5m  (Run: 2/44)
0.000000000000000e+00	2.709181e-11
2.584921773808244e-09	1.096602e-04
7.754765321641571e-09	3.287129e-04
1.155114712409790e-08	4.831658e-04
1.536468606532816e-08	6.278895e-04
2.169531028331333e-08	8.498494e-04
2.966311948219939e-08	1.100974e-03
4.150987609544132e-08	1.422931e-03
5.707330471248218e-08	1.767929e-03
8.008334195699213e-08	2.151059e-03
1.127512913943595e-07	2.512926e-03
1.642890882125499e-07	2.828087e-03
2.385945422564168e-07	3.020543e-03
3.385940546345948e-07	3.230521e-03
3.735767064132200e-07	3.758991e-03
3.886161934303026e-07	4.766551e-03
3.996769017491648e-07	6.458903e-03
4.102001571085027e-07	8.738104e-03
4.203467728193348e-07	1.082407e-02
4.320961193968100e-07	1.238269e-02
4.439470100957039e-07	1.307915e-02
4.575474734974574e-07	1.336396e-02
4.768575404825396e-07	1.356806e-02
5.129603366531201e-07	1.375628e-02
5.657204015130802e-07	1.382628e-02
5.731518925302607e-07	1.381609e-02
5.880148745646217e-07	1.390795e-02
6.177408386331268e-07	1.464984e-02
6.417476813957556e-07	1.556849e-02
6.711638615411377e-07	1.678791e-02
6.905744048034748e-07	1.672608e-02
6.977145199941939e-07	1.618860e-02
7.045708181744378e-07	1.576594e-02
7.065619243603986e-07	1.553828e-02
7.071969705921451e-07	1.548107e-02
7.075096653368085e-07	1.550013e-02
7.078464914936182e-07	1.549768e-02
7.082053531033174e-07	1.547082e-02
7.089230763224989e-07	1.543405e-02
7.103585227610787e-07	1.535021e-02
7.123756015927317e-07	1.523597e-02
7.164097592558209e-07	1.501269e-02
7.244780745822160e-07	1.458423e-02
7.322478217115357e-07	1.419647e-02
7.475934853569399e-07	1.349308e-02
7.643065407965388e-07	1.281701e-02
7.977326516759534e-07	1.169795e-02
8.439542206722505e-07	1.050952e-02
9.075568620075386e-07	9.396753e-03
9.999999999999159e-07	8.298710e-03
1.009244313799175e-06	7.824386e-03
1.027732941397694e-06	6.936095e-03
1.046287871043399e-06	6.137412e-03
1.066598786422226e-06	5.396469e-03
1.107220617179881e-06	4.222354e-03
1.169779188846774e-06	2.899979e-03
1.236332693117792e-06	1.969341e-03
1.308686151768428e-06	1.359860e-03
1.392292968995217e-06	9.681709e-04
1.498035777001971e-06	7.300603e-04
1.632417016849547e-06	6.269732e-04
1.828928065504597e-06	6.314560e-04
2.108673378318398e-06	7.277802e-04
2.654547705979032e-06	9.647093e-04
3.746296361300085e-06	1.449148e-03
5.929793671942190e-06	2.417205e-03
1.029678829322662e-05	4.349473e-03
3.649875602093275e-05	1.585119e-02
7.556125602093278e-05	3.275218e-02
1.341550060209328e-04	5.751698e-02
2.122800060209329e-04	8.946626e-02
3.099362560209330e-04	1.277460e-01
4.271237560209331e-04	1.713632e-01
4.824687499999998e-04	1.911369e-01
5.009999999999999e-04	1.976351e-01
5.011000000000000e-04	1.951953e-01
5.012999999999999e-04	1.920571e-01
5.014467724607666e-04	1.910991e-01
5.015577581811029e-04	1.909392e-01
5.016361029359234e-04	1.908860e-01
5.016872960750683e-04	1.908082e-01
5.017195614382343e-04	1.905683e-01
5.017373757122152e-04	1.900103e-01
5.017519801211485e-04	1.892312e-01
5.017658224893728e-04	1.884989e-01
5.017814078544197e-04	1.876915e-01
5.018051931670665e-04	1.863941e-01
5.018399681563286e-04	1.842802e-01
5.018762210933028e-04	1.807928e-01
5.019113982179424e-04	1.737568e-01
5.019366818803295e-04	1.621782e-01
5.019552900787005e-04	1.114306e-01
5.019652982971455e-04	2.762320e-02
5.019654250663038e-04	2.587846e-02
5.019656786046207e-04	2.123588e-02
5.019661856812544e-04	1.238215e-02
5.019671998345218e-04	1.708259e-03
5.019681509927936e-04	-3.116698e-03
5.019700533093370e-04	-7.193418e-03
5.019738579424239e-04	-1.014213e-02
5.019814672085978e-04	-1.093551e-02
5.019852157276510e-04	-1.066689e-02
5.019927127657572e-04	-9.914548e-03
5.019999999999998e-04	-9.232236e-03
5.020021861702726e-04	-8.946269e-03
5.020051010639697e-04	-8.586829e-03
5.020109308513639e-04	-7.916337e-03
5.020225904261522e-04	-6.756989e-03
5.020459095757288e-04	-4.932228e-03
5.020779781563401e-04	-3.137157e-03
5.021103509038796e-04	-1.948861e-03
5.021419367682212e-04	-1.225993e-03
5.021752023940511e-04	-7.530132e-04
5.022075048157723e-04	-4.676180e-04
5.022404604774341e-04	-2.879606e-04
5.022726817259665e-04	-1.790930e-04
5.023054849221354e-04	-1.105597e-04
5.023378316782263e-04	-6.865273e-05
5.023705778334552e-04	-4.240872e-05
5.024029814111458e-04	-2.631543e-05
5.024356641309361e-04	-1.627175e-05
5.024681077430459e-04	-1.009458e-05
5.025007553459779e-04	-6.247094e-06
5.025332244152597e-04	-3.876916e-06
5.025658520704365e-04	-2.402287e-06
5.025983215849912e-04	-1.493513e-06
5.026309537365342e-04	-9.278024e-07
5.026633760473694e-04	-5.798249e-07
5.026960672065569e-04	-3.623248e-07
5.027283219554990e-04	-2.295214e-07
5.027612179346146e-04	-1.453963e-07
5.027929902445306e-04	-9.519372e-08
5.028290988132464e-04	-6.161454e-08
5.028693693058257e-04	-3.886797e-08
5.029242022190606e-04	-2.410758e-08
5.029801566621835e-04	-1.612840e-08
5.030700877042158e-04	-1.257880e-08
5.031588043684053e-04	-1.070286e-08
7.811008143643393e-04	-1.113524e-08
1.054538314364340e-03	-1.144880e-08
1.308444564364340e-03	-1.179906e-08
1.562350814364340e-03	-1.222055e-08
1.816257064364340e-03	-1.272838e-08
2.050632064364340e-03	-1.329533e-08
2.285007064364341e-03	-1.398224e-08
2.519382064364341e-03	-1.482489e-08
2.734225814364341e-03	-1.577972e-08
2.949069564364340e-03	-1.696436e-08
3.144382064364336e-03	-1.831873e-08
3.339694564364332e-03	-2.004056e-08
3.515475814364328e-03	-2.204119e-08
3.671725814364325e-03	-2.432894e-08
3.827975814364322e-03	-2.732580e-08
3.964694564364319e-03	-3.080736e-08
4.081882064364316e-03	-3.477932e-08
4.199069564364314e-03	-4.015273e-08
4.296725814364312e-03	-4.634198e-08
4.394382064364310e-03	-5.497681e-08
4.472507064364308e-03	-6.490856e-08
4.531100814364307e-03	-7.534797e-08
4.589694564364305e-03	-8.968733e-08
4.628757064364305e-03	-1.029150e-07
4.667819564364304e-03	-1.207427e-07
4.706882064364303e-03	-1.459664e-07
4.726413314364302e-03	-1.634339e-07
4.745944564364302e-03	-1.840021e-07
4.765475814364302e-03	-2.121687e-07
4.785007064364301e-03	-2.468790e-07
4.804538314364301e-03	-2.980167e-07
4.824069564364300e-03	-3.646431e-07
4.843600814364300e-03	-4.714143e-07
4.863132064364300e-03	-5.998215e-07
4.882663314364299e-03	-7.339460e-07
4.902194564364299e-03	-5.431878e-07
4.911967625966209e-03	-4.895437e-07
4.915816202365884e-03	-3.449900e-07
4.917877606576572e-03	-2.617693e-07
4.918443537947242e-03	-2.183966e-07
4.918758674567329e-03	-2.195546e-07
4.918909441998968e-03	-2.249676e-07
4.919026682978892e-03	-2.122282e-07
4.919138693752043e-03	-2.091027e-07
4.919286885215157e-03	-2.098021e-07
4.919583268141385e-03	-2.005255e-07
4.920051592719642e-03	-1.926949e-07
4.920988241876156e-03	-1.740668e-07
4.922861540189184e-03	-1.440001e-07
4.926608136815240e-03	-9.462364e-08
4.930292877308365e-03	-5.878919e-08
4.933457099513780e-03	-3.790157e-08
4.936595149260326e-03	-2.429784e-08
4.939934367528541e-03	-1.491392e-08
4.943135485394518e-03	-9.176932e-09
4.946316994541079e-03	-5.636806e-09
4.949388421249863e-03	-3.495417e-09
4.952497698711856e-03	-2.151103e-09
4.958658022821466e-03	-8.087124e-10
4.970966866930120e-03	-9.494735e-11
4.997027624347952e-03	4.389523e-11
4.998000000000000e-03	-1.132112e-08
4.998165746087714e-03	3.010958e-09
4.998386740871333e-03	-2.963791e-10
4.998634278518778e-03	1.347644e-09
4.999129353813668e-03	-5.434766e-10
5.000000000000000e-03	-2.010862e-06
5.000003829377810e-03	1.601624e-04
5.000011488133429e-03	4.737629e-04
5.000017747832189e-03	7.116977e-04
5.000023511775521e-03	9.086288e-04
5.000033154959070e-03	1.200564e-03
5.000045147405922e-03	1.509713e-03
5.000063542966905e-03	1.888005e-03
5.000088116496243e-03	2.256470e-03
5.000126341752705e-03	2.617946e-03
5.000184583514982e-03	2.901959e-03
5.000266126690969e-03	3.064186e-03
5.000306702210652e-03	3.090512e-03
5.000339484392567e-03	3.126753e-03
5.000361510938712e-03	3.316417e-03
5.000379363725563e-03	3.951035e-03
5.000391919200570e-03	5.145977e-03
5.000401734218011e-03	6.859522e-03
5.000410938810090e-03	8.926060e-03
5.000421239054414e-03	1.099817e-02
5.000433448148017e-03	1.251030e-02
5.000445318014239e-03	1.313554e-02
5.000458884879015e-03	1.338835e-02
5.000479443266268e-03	1.359358e-02
5.000516948333091e-03	1.377364e-02
5.000564811368972e-03	1.382097e-02
5.000572351809995e-03	1.380943e-02
5.000587432692041e-03	1.390048e-02
5.000617594456132e-03	1.464668e-02
5.000641691762435e-03	1.556611e-02
5.000670802074889e-03	1.677693e-02
5.000690500864126e-03	1.672872e-02
5.000697704868899e-03	1.619150e-02
5.000704624982769e-03	1.576358e-02
5.000706644127740e-03	1.553348e-02
5.000707291924821e-03	1.547735e-02
5.000707606699761e-03	1.549710e-02
5.000707940255603e-03	1.549398e-02
5.000708297422148e-03	1.546683e-02
5.000709011755237e-03	1.543019e-02
5.000710440421417e-03	1.534674e-02
5.000712540462930e-03	1.522792e-02
5.000716740545956e-03	1.499597e-02
5.000725140712008e-03	1.455144e-02
5.000733132362671e-03	1.415465e-02
5.000748699660450e-03	1.344636e-02
5.000765964044851e-03	1.275546e-02
5.000800492813652e-03	1.161863e-02
5.000848706503845e-03	1.039410e-02
5.000903572619615e-03	9.441232e-03
5.001000000000000e-03	8.297683e-03
5.001009642738039e-03	7.804755e-03
5.001028928214116e-03	6.883832e-03
5.001048239669304e-03	6.061247e-03
5.001069354472692e-03	5.303959e-03
5.001111584079466e-03	4.111419e-03
5.001174609270910e-03	2.817416e-03
5.001241591086304e-03	1.912782e-03
5.001313765830018e-03	1.327098e-03
5.001397466086613e-03	9.503252e-04
5.001503093127774e-03	7.225095e-04
5.001637508860434e-03	6.251376e-04
5.001833737924633e-03	6.324585e-04
5.002113328967665e-03	7.296768e-04
5.002658242916058e-03	9.663525e-04
5.003748070812845e-03	1.449940e-03
5.005927726606419e-03	2.416293e-03
5.010287038193566e-03	4.345170e-03
5.036442907716449e-03	1.582683e-02
5.075505407716448e-03	3.272824e-02
5.134099157716447e-03	5.749372e-02
5.212224157716445e-03	8.944385e-02
5.309880407716443e-03	1.277246e-01
5.427067907716441e-03	1.713430e-01
5.482468750000000e-03	1.911369e-01
5.501000000000000e-03	1.976351e-01
5.501100000000000e-03	1.951953e-01
5.501300000000000e-03	1.920571e-01
5.501446772337761e-03	1.910991e-01
5.501557758096932e-03	1.909392e-01
5.501636102861458e-03	1.908860e-01
5.501687296019491e-03	1.908082e-01
5.501719561396162e-03	1.905683e-01
5.501737375688456e-03	1.900103e-01
5.501751980084617e-03	1.892312e-01
5.501765822438666e-03	1.884989e-01
5.501781407811747e-03	1.876915e-01
5.501805193048997e-03	1.863941e-01
5.501839968003941e-03	1.842802e-01
5.501876220973662e-03	1.807929e-01
5.501911398092866e-03	1.737569e-01
5.501936681817314e-03	1.621782e-01
5.501955290046646e-03	1.114307e-01
5.501965298301614e-03	2.762327e-02
5.501965425070770e-03	2.587852e-02
5.501965678609085e-03	2.123592e-02
5.501966185685713e-03	1.238216e-02
5.501967199838970e-03	1.708246e-03
5.501968150996076e-03	-3.116708e-03
5.501970053310289e-03	-7.193421e-03
5.501973857938716e-03	-1.014213e-02
5.501981467195569e-03	-1.093551e-02
5.501985215724197e-03	-1.066689e-02
5.501992712781453e-03	-9.914546e-03
5.502000000000000e-03	-9.232236e-03
5.502002186165564e-03	-8.946269e-03
5.502005101052982e-03	-8.586830e-03
5.502010930827819e-03	-7.916340e-03
5.502022590377494e-03	-6.756994e-03
5.502045909476842e-03	-4.932235e-03
5.502077978042694e-03	-3.137162e-03
5.502110350796991e-03	-1.948864e-03
5.502141936660754e-03	-1.225995e-03
5.502175202290749e-03	-7.530144e-04
5.502207504709027e-03	-4.676188e-04
5.502240460372671e-03	-2.879610e-04
5.502272681619297e-03	-1.790933e-04
5.502305484817309e-03	-1.105599e-04
5.502337831572038e-03	-6.865284e-05
5.502370577728449e-03	-4.240879e-05
5.502402981305108e-03	-2.631547e-05
5.502435664025783e-03	-1.627177e-05
5.502468107637135e-03	-1.009459e-05
5.502500755240766e-03	-6.247104e-06
5.502533224309413e-03	-3.876922e-06
5.502565851965222e-03	-2.402291e-06
5.502598321479134e-03	-1.493516e-06
5.502630953631449e-03	-9.278038e-07
5.502663375941396e-03	-5.798257e-07
5.502696067101836e-03	-3.623253e-07
5.502728321849313e-03	-2.295217e-07
5.502761217830556e-03	-1.453966e-07
5.502792990138212e-03	-9.519384e-08
5.502829098683376e-03	-6.161463e-08
5.502869369152693e-03	-3.886801e-08
5.502924202035361e-03	-2.410761e-08
5.502980156434333e-03	-1.612843e-08
5.503070087413387e-03	-1.257883e-08
5.503158803967793e-03	-1.070288e-08
5.781100769731396e-03	-1.113524e-08
6.054538269731390e-03	-1.144880e-08
6.308444519731385e-03	-1.179906e-08
6.562350769731379e-03	-1.222055e-08
6.816257019731375e-03	-1.272838e-08
7.050632019731370e-03	-1.329533e-08
7.285007019731365e-03	-1.398224e-08
7.519382019731360e-03	-1.482489e-08
7.734225769731355e-03	-1.577973e-08
7.949069519731351e-03	-1.696438e-08
8.144382019731347e-03	-1.831873e-08
8.339694519731343e-03	-2.004059e-08
8.515475769731339e-03	-2.204121e-08
8.671725769731336e-03	-2.432894e-08
8.827975769731333e-03	-2.732580e-08
8.964694519731330e-03	-3.080736e-08
9.081882019731327e-03	-3.477929e-08
9.199069519731325e-03	-4.015271e-08
9.296725769731323e-03	-4.634195e-08
9.394382019731320e-03	-5.497679e-08
9.472507019731319e-03	-6.490855e-08
9.531100769731318e-03	-7.534797e-08
9.589694519731316e-03	-8.968730e-08
9.628757019731315e-03	-1.029150e-07
9.667819519731315e-03	-1.207427e-07
9.706882019731314e-03	-1.459663e-07
9.726413269731313e-03	-1.634338e-07
9.745944519731313e-03	-1.840020e-07
9.765475769731313e-03	-2.121686e-07
9.785007019731312e-03	-2.468789e-07
9.804538269731312e-03	-2.980165e-07
9.824069519731311e-03	-3.646429e-07
9.843600769731311e-03	-4.714138e-07
9.863132019731310e-03	-5.998210e-07
9.882663269731310e-03	-7.339459e-07
9.902194519731310e-03	-5.431899e-07
9.911967653351183e-03	-4.895451e-07
9.915816231264730e-03	-3.449888e-07
9.917877588757226e-03	-2.617684e-07
9.918443544703739e-03	-2.183957e-07
9.918758686198719e-03	-2.195547e-07
9.918909458135210e-03	-2.249673e-07
9.919026700886398e-03	-2.122278e-07
9.919138712977459e-03	-2.091027e-07
9.919286903068748e-03	-2.098022e-07
9.919583283251324e-03	-2.005256e-07
9.920051603603781e-03	-1.926950e-07
9.920988244308697e-03	-1.740669e-07
9.922861525718533e-03	-1.440005e-07
9.926608088538198e-03	-9.462423e-08
9.930292824442192e-03	-5.878979e-08
9.933457056087031e-03	-3.790202e-08
9.936595109803509e-03	-2.429812e-08
9.939934332807356e-03	-1.491414e-08
9.943135445920469e-03	-9.177050e-09
9.946316964655040e-03	-5.636744e-09
9.949388378117655e-03	-3.495414e-09
9.952497624659416e-03	-2.151220e-09
9.958658063857973e-03	-8.086558e-10
9.970966956079123e-03	-9.496686e-11
9.997042837145444e-03	5.487621e-11
9.998000000000000e-03	-7.052390e-09
9.998257022872652e-03	1.959923e-09
9.998599720036187e-03	-5.279982e-10
9.999080244138002e-03	6.811870e-10
9.999999999999998e-03	2.030926e-06
1.000000356388002e-02	1.508398e-04
1.000001069164005e-02	4.435631e-04
1.000001652026861e-02	6.681838e-04
1.000002186402645e-02	8.546511e-04
1.000003087603347e-02	1.135597e-03
1.000004201146615e-02	1.434455e-03
1.000005908757771e-02	1.805908e-03
1.000008171085986e-02	2.173249e-03
1.000011663637740e-02	2.544640e-03
1.000016883724562e-02	2.846911e-03
1.000024610060329e-02	3.033929e-03
1.000034715825310e-02	3.353074e-03
1.000037992972935e-02	4.319765e-03
1.000039783671547e-02	6.312182e-03
1.000041174102850e-02	9.029117e-03
1.000042426189075e-02	1.138477e-02
1.000043602822380e-02	1.267423e-02
1.000044738269338e-02	1.317516e-02
1.000045887637320e-02	1.337486e-02
1.000048186373284e-02	1.360201e-02
1.000051943635756e-02	1.377539e-02
1.000056335885147e-02	1.381859e-02
1.000057106066594e-02	1.380374e-02
1.000058646429487e-02	1.388560e-02
1.000061727155275e-02	1.463673e-02
1.000064158392465e-02	1.556084e-02
1.000067042275668e-02	1.676217e-02
1.000069040135927e-02	1.672425e-02
1.000069766235076e-02	1.618768e-02
1.000070463632205e-02	1.575607e-02
